event,timestamp,product_id,customer_id
addtocart,1440110817881,22471f84-a33e-5f3b-a2ef-4d92e8ee3925,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1436836904533,22471f84-a33e-5f3b-a2ef-4d92e8ee3925,3d560e2c-cab7-5915-94f4-be7ec89b262a
addtocart,1430678464305,36be63ab-5dd4-58cd-83ba-b2cddcaeb5eb,117c9544-cd22-57b7-8671-035dfef6f154
view,1430671239382,36be63ab-5dd4-58cd-83ba-b2cddcaeb5eb,117c9544-cd22-57b7-8671-035dfef6f154
view,1430678462768,36be63ab-5dd4-58cd-83ba-b2cddcaeb5eb,117c9544-cd22-57b7-8671-035dfef6f154
addtocart,1431728570433,36be63ab-5dd4-58cd-83ba-b2cddcaeb5eb,603fabba-b15a-51ad-bfb4-12364a5dff06
view,1431728563369,36be63ab-5dd4-58cd-83ba-b2cddcaeb5eb,603fabba-b15a-51ad-bfb4-12364a5dff06
addtocart,1438024776753,ef7026cf-de4f-5234-87a9-ff37da6e3c79,caf13408-a463-5fca-9ddd-9470c96435ae
view,1438024718509,ef7026cf-de4f-5234-87a9-ff37da6e3c79,caf13408-a463-5fca-9ddd-9470c96435ae
addtocart,1436551602257,ef7026cf-de4f-5234-87a9-ff37da6e3c79,50e2f71d-b9a2-57fc-8bf7-9f5de273c630
view,1436551723284,ef7026cf-de4f-5234-87a9-ff37da6e3c79,50e2f71d-b9a2-57fc-8bf7-9f5de273c630
view,1436551698369,ef7026cf-de4f-5234-87a9-ff37da6e3c79,50e2f71d-b9a2-57fc-8bf7-9f5de273c630
view,1436551654482,ef7026cf-de4f-5234-87a9-ff37da6e3c79,50e2f71d-b9a2-57fc-8bf7-9f5de273c630
view,1436551596904,ef7026cf-de4f-5234-87a9-ff37da6e3c79,50e2f71d-b9a2-57fc-8bf7-9f5de273c630
view,1436551779586,ef7026cf-de4f-5234-87a9-ff37da6e3c79,50e2f71d-b9a2-57fc-8bf7-9f5de273c630
view,1435616522110,ef7026cf-de4f-5234-87a9-ff37da6e3c79,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1435784541785,ef7026cf-de4f-5234-87a9-ff37da6e3c79,3d560e2c-cab7-5915-94f4-be7ec89b262a
addtocart,1435784620940,ef7026cf-de4f-5234-87a9-ff37da6e3c79,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1435784630891,ef7026cf-de4f-5234-87a9-ff37da6e3c79,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1435784593166,ef7026cf-de4f-5234-87a9-ff37da6e3c79,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1437157431204,ef7026cf-de4f-5234-87a9-ff37da6e3c79,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1439397743142,ef7026cf-de4f-5234-87a9-ff37da6e3c79,ccd0fdc0-20ca-5ef0-92d2-2d451cd7adc7
view,1439397690385,ef7026cf-de4f-5234-87a9-ff37da6e3c79,ccd0fdc0-20ca-5ef0-92d2-2d451cd7adc7
addtocart,1439397762055,ef7026cf-de4f-5234-87a9-ff37da6e3c79,ccd0fdc0-20ca-5ef0-92d2-2d451cd7adc7
view,1435358297873,16fefb40-2393-514b-b358-74aeef1f50ae,3d560e2c-cab7-5915-94f4-be7ec89b262a
addtocart,1435358390642,16fefb40-2393-514b-b358-74aeef1f50ae,3d560e2c-cab7-5915-94f4-be7ec89b262a
addtocart,1435592999902,d19ba8f3-67ba-5d64-85e2-4d8cf80caaf6,0f07f48c-3a10-54e1-8e0c-56f265d2d194
view,1435592995403,d19ba8f3-67ba-5d64-85e2-4d8cf80caaf6,0f07f48c-3a10-54e1-8e0c-56f265d2d194
view,1441142748128,c27ce97a-f4b9-531b-8171-ebe64395dde6,65877248-aab7-5dba-8334-f20bf6c52b12
addtocart,1441142786498,c27ce97a-f4b9-531b-8171-ebe64395dde6,65877248-aab7-5dba-8334-f20bf6c52b12
view,1436051740276,49a0ac3d-acc7-50ed-b22a-a62eca98f7e8,1c449dc2-c764-5fba-9e4a-8f785e2d11de
addtocart,1436051795293,49a0ac3d-acc7-50ed-b22a-a62eca98f7e8,1c449dc2-c764-5fba-9e4a-8f785e2d11de
addtocart,1438646079029,72716201-604a-597d-881c-196df13ed308,ccd0fdc0-20ca-5ef0-92d2-2d451cd7adc7
view,1438646073130,72716201-604a-597d-881c-196df13ed308,ccd0fdc0-20ca-5ef0-92d2-2d451cd7adc7
addtocart,1437011659283,4e4abcf1-7614-5213-ad45-0848bc0edf62,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1437011512300,4e4abcf1-7614-5213-ad45-0848bc0edf62,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1433348416370,84be4070-9b9a-5a5c-b946-6940448b8a67,7ca50a94-5d86-53ca-9ff4-273461b27762
addtocart,1433348433310,84be4070-9b9a-5a5c-b946-6940448b8a67,7ca50a94-5d86-53ca-9ff4-273461b27762
view,1434834831459,668b8d82-5b9e-52cb-ae6b-c40ce3a1002f,47b45785-749f-5d42-96be-2bb88fd1ab60
addtocart,1434835090520,668b8d82-5b9e-52cb-ae6b-c40ce3a1002f,47b45785-749f-5d42-96be-2bb88fd1ab60
addtocart,1436980439780,668b8d82-5b9e-52cb-ae6b-c40ce3a1002f,caf13408-a463-5fca-9ddd-9470c96435ae
view,1437003926288,668b8d82-5b9e-52cb-ae6b-c40ce3a1002f,caf13408-a463-5fca-9ddd-9470c96435ae
view,1437003326294,668b8d82-5b9e-52cb-ae6b-c40ce3a1002f,caf13408-a463-5fca-9ddd-9470c96435ae
view,1436980974035,668b8d82-5b9e-52cb-ae6b-c40ce3a1002f,caf13408-a463-5fca-9ddd-9470c96435ae
view,1436980256312,668b8d82-5b9e-52cb-ae6b-c40ce3a1002f,caf13408-a463-5fca-9ddd-9470c96435ae
view,1437003360029,668b8d82-5b9e-52cb-ae6b-c40ce3a1002f,caf13408-a463-5fca-9ddd-9470c96435ae
view,1438889764318,b84ca7e4-852f-5ecd-8ae9-5f2ac590f3d3,65877248-aab7-5dba-8334-f20bf6c52b12
addtocart,1438889825800,b84ca7e4-852f-5ecd-8ae9-5f2ac590f3d3,65877248-aab7-5dba-8334-f20bf6c52b12
view,1436901603199,d79b5031-805f-5711-8386-00409d2e474b,3ec1d3f0-47fe-514c-8ef2-d43b7f627c10
addtocart,1436901607836,d79b5031-805f-5711-8386-00409d2e474b,3ec1d3f0-47fe-514c-8ef2-d43b7f627c10
addtocart,1437254304021,d79b5031-805f-5711-8386-00409d2e474b,489a2507-945d-53fe-9e9e-9e810faa5b7c
view,1437253723331,d79b5031-805f-5711-8386-00409d2e474b,489a2507-945d-53fe-9e9e-9e810faa5b7c
addtocart,1437504113756,04e94a42-4b03-5fed-a73e-ce8895e5457e,f9c3c0a8-e4fa-5d33-830d-986ae44655d6
view,1437504099844,04e94a42-4b03-5fed-a73e-ce8895e5457e,f9c3c0a8-e4fa-5d33-830d-986ae44655d6
addtocart,1435017647283,04e94a42-4b03-5fed-a73e-ce8895e5457e,5501a4e8-c2ab-52eb-84a2-d6b5eaa0f17a
addtocart,1434644132634,e7053d27-8840-5c9f-8c78-1e7f521d0576,b23fd0c7-e4b7-59cf-8bfb-76e7327b699f
view,1434644072317,e7053d27-8840-5c9f-8c78-1e7f521d0576,b23fd0c7-e4b7-59cf-8bfb-76e7327b699f
view,1434644316615,e7053d27-8840-5c9f-8c78-1e7f521d0576,b23fd0c7-e4b7-59cf-8bfb-76e7327b699f
view,1434644632285,e7053d27-8840-5c9f-8c78-1e7f521d0576,b23fd0c7-e4b7-59cf-8bfb-76e7327b699f
addtocart,1440096919659,91da0af1-b67c-584f-8f5f-a975aacbf6a1,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1440096822086,91da0af1-b67c-584f-8f5f-a975aacbf6a1,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1433950605799,26c5a6e2-20dc-5db8-9753-a86dc41f00f5,5e399335-ef72-5af8-9a31-c602e3ddd901
addtocart,1433950777356,26c5a6e2-20dc-5db8-9753-a86dc41f00f5,5e399335-ef72-5af8-9a31-c602e3ddd901
view,1433950634477,26c5a6e2-20dc-5db8-9753-a86dc41f00f5,5e399335-ef72-5af8-9a31-c602e3ddd901
view,1442261582049,a1851b83-1d55-57f2-9dba-2014128fff6a,44b8c347-6309-5988-b36a-b8ec5d67450a
view,1442265154045,a1851b83-1d55-57f2-9dba-2014128fff6a,44b8c347-6309-5988-b36a-b8ec5d67450a
view,1442255016760,a1851b83-1d55-57f2-9dba-2014128fff6a,44b8c347-6309-5988-b36a-b8ec5d67450a
view,1442255040534,a1851b83-1d55-57f2-9dba-2014128fff6a,44b8c347-6309-5988-b36a-b8ec5d67450a
addtocart,1442265997255,a1851b83-1d55-57f2-9dba-2014128fff6a,44b8c347-6309-5988-b36a-b8ec5d67450a
view,1442254934988,a1851b83-1d55-57f2-9dba-2014128fff6a,44b8c347-6309-5988-b36a-b8ec5d67450a
view,1442274223989,a1851b83-1d55-57f2-9dba-2014128fff6a,44b8c347-6309-5988-b36a-b8ec5d67450a
view,1442266393195,a1851b83-1d55-57f2-9dba-2014128fff6a,44b8c347-6309-5988-b36a-b8ec5d67450a
addtocart,1442254636374,a1851b83-1d55-57f2-9dba-2014128fff6a,44b8c347-6309-5988-b36a-b8ec5d67450a
view,1442254613533,a1851b83-1d55-57f2-9dba-2014128fff6a,44b8c347-6309-5988-b36a-b8ec5d67450a
addtocart,1431982537298,22f00c9a-b085-530d-9ae6-d0d0b64d6d98,603fabba-b15a-51ad-bfb4-12364a5dff06
view,1431982536671,22f00c9a-b085-530d-9ae6-d0d0b64d6d98,603fabba-b15a-51ad-bfb4-12364a5dff06
view,1438816511453,a476f092-380b-5e3f-bab7-38c2452b6c34,1fe93160-51d0-5798-87be-77d06dc37f61
addtocart,1438816539602,a476f092-380b-5e3f-bab7-38c2452b6c34,1fe93160-51d0-5798-87be-77d06dc37f61
addtocart,1440171393097,57684124-573a-58e4-8da1-2264c45b8e53,65877248-aab7-5dba-8334-f20bf6c52b12
view,1440171202671,57684124-573a-58e4-8da1-2264c45b8e53,65877248-aab7-5dba-8334-f20bf6c52b12
addtocart,1435018647954,90d70c15-4bbe-5c7d-9b5a-c4a39e140663,5501a4e8-c2ab-52eb-84a2-d6b5eaa0f17a
view,1435018922571,90d70c15-4bbe-5c7d-9b5a-c4a39e140663,5501a4e8-c2ab-52eb-84a2-d6b5eaa0f17a
view,1435018616810,90d70c15-4bbe-5c7d-9b5a-c4a39e140663,5501a4e8-c2ab-52eb-84a2-d6b5eaa0f17a
view,1434916424099,90d70c15-4bbe-5c7d-9b5a-c4a39e140663,0f07f48c-3a10-54e1-8e0c-56f265d2d194
view,1434916330058,90d70c15-4bbe-5c7d-9b5a-c4a39e140663,0f07f48c-3a10-54e1-8e0c-56f265d2d194
addtocart,1434916099986,90d70c15-4bbe-5c7d-9b5a-c4a39e140663,0f07f48c-3a10-54e1-8e0c-56f265d2d194
view,1434915932323,90d70c15-4bbe-5c7d-9b5a-c4a39e140663,0f07f48c-3a10-54e1-8e0c-56f265d2d194
view,1434916098432,90d70c15-4bbe-5c7d-9b5a-c4a39e140663,0f07f48c-3a10-54e1-8e0c-56f265d2d194
addtocart,1434916077425,90d70c15-4bbe-5c7d-9b5a-c4a39e140663,0f07f48c-3a10-54e1-8e0c-56f265d2d194
view,1435937396779,90d70c15-4bbe-5c7d-9b5a-c4a39e140663,0f07f48c-3a10-54e1-8e0c-56f265d2d194
view,1435937589638,90d70c15-4bbe-5c7d-9b5a-c4a39e140663,0f07f48c-3a10-54e1-8e0c-56f265d2d194
view,1433549637760,90d70c15-4bbe-5c7d-9b5a-c4a39e140663,97a2a6b1-12c9-5bd7-88f4-8958f1381d36
addtocart,1433549669255,90d70c15-4bbe-5c7d-9b5a-c4a39e140663,97a2a6b1-12c9-5bd7-88f4-8958f1381d36
view,1436368373458,8b1dd269-72da-5ddc-b89f-9e8424646201,3d560e2c-cab7-5915-94f4-be7ec89b262a
addtocart,1436368362910,8b1dd269-72da-5ddc-b89f-9e8424646201,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1436368346520,8b1dd269-72da-5ddc-b89f-9e8424646201,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1434326732660,6f1cbfa0-16f9-547a-b559-d41a2315a326,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1434326466651,6f1cbfa0-16f9-547a-b559-d41a2315a326,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1434326393633,6f1cbfa0-16f9-547a-b559-d41a2315a326,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1436203766152,8aa7dcc2-c674-5533-a99c-13367076fb52,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1436203808510,8aa7dcc2-c674-5533-a99c-13367076fb52,3d560e2c-cab7-5915-94f4-be7ec89b262a
addtocart,1436203791146,8aa7dcc2-c674-5533-a99c-13367076fb52,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1431218005315,71163d9c-74bf-58eb-8746-aac6cc37f93e,23e8bfd8-f703-5e90-85d8-e54b8fad75e9
addtocart,1431218507934,71163d9c-74bf-58eb-8746-aac6cc37f93e,23e8bfd8-f703-5e90-85d8-e54b8fad75e9
addtocart,1434659114256,82dd6cc0-3120-5c7e-b67d-9e9007e3c75b,0f07f48c-3a10-54e1-8e0c-56f265d2d194
view,1434659087873,82dd6cc0-3120-5c7e-b67d-9e9007e3c75b,0f07f48c-3a10-54e1-8e0c-56f265d2d194
view,1434659141620,82dd6cc0-3120-5c7e-b67d-9e9007e3c75b,0f07f48c-3a10-54e1-8e0c-56f265d2d194
view,1434659427983,82dd6cc0-3120-5c7e-b67d-9e9007e3c75b,0f07f48c-3a10-54e1-8e0c-56f265d2d194
view,1433526540564,2847cfa4-0778-556e-9ab5-1bdd408642f5,7ca50a94-5d86-53ca-9ff4-273461b27762
view,1433526729161,2847cfa4-0778-556e-9ab5-1bdd408642f5,7ca50a94-5d86-53ca-9ff4-273461b27762
view,1433526593258,2847cfa4-0778-556e-9ab5-1bdd408642f5,7ca50a94-5d86-53ca-9ff4-273461b27762
addtocart,1433526794823,2847cfa4-0778-556e-9ab5-1bdd408642f5,7ca50a94-5d86-53ca-9ff4-273461b27762
addtocart,1437513928913,f953d89c-6118-51e7-b4ff-52bc7b621ff7,caf13408-a463-5fca-9ddd-9470c96435ae
view,1437513920816,f953d89c-6118-51e7-b4ff-52bc7b621ff7,caf13408-a463-5fca-9ddd-9470c96435ae
view,1437513884832,f953d89c-6118-51e7-b4ff-52bc7b621ff7,caf13408-a463-5fca-9ddd-9470c96435ae
view,1437513821615,f953d89c-6118-51e7-b4ff-52bc7b621ff7,caf13408-a463-5fca-9ddd-9470c96435ae
view,1437513847683,f953d89c-6118-51e7-b4ff-52bc7b621ff7,caf13408-a463-5fca-9ddd-9470c96435ae
view,1440108892353,51deb471-2232-521f-b5cc-8e548c32f553,65877248-aab7-5dba-8334-f20bf6c52b12
addtocart,1440108934115,51deb471-2232-521f-b5cc-8e548c32f553,65877248-aab7-5dba-8334-f20bf6c52b12
addtocart,1437077030783,51deb471-2232-521f-b5cc-8e548c32f553,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1437076801514,51deb471-2232-521f-b5cc-8e548c32f553,3d560e2c-cab7-5915-94f4-be7ec89b262a
addtocart,1436973893229,8f96003e-f8d8-5a33-b2d1-e23650ad5260,50e2f71d-b9a2-57fc-8bf7-9f5de273c630
addtocart,1435855016984,15393ad5-0df6-5028-880e-331f944f2aa8,388b4936-5fe1-5e9c-8ccd-f79b86d8d57c
view,1435854757728,15393ad5-0df6-5028-880e-331f944f2aa8,388b4936-5fe1-5e9c-8ccd-f79b86d8d57c
addtocart,1434067206395,9e6a0cc5-98a7-5783-841d-05cf749822fb,97a2a6b1-12c9-5bd7-88f4-8958f1381d36
view,1434067090200,9e6a0cc5-98a7-5783-841d-05cf749822fb,97a2a6b1-12c9-5bd7-88f4-8958f1381d36
view,1439668496638,82e12912-b16a-5617-9ad7-37a575773110,489a2507-945d-53fe-9e9e-9e810faa5b7c
view,1439668398184,82e12912-b16a-5617-9ad7-37a575773110,489a2507-945d-53fe-9e9e-9e810faa5b7c
addtocart,1439668438466,82e12912-b16a-5617-9ad7-37a575773110,489a2507-945d-53fe-9e9e-9e810faa5b7c
view,1440176594274,96ed3dc4-dd4c-53a9-97f8-52ecebbc1ac0,65877248-aab7-5dba-8334-f20bf6c52b12
view,1440176762711,96ed3dc4-dd4c-53a9-97f8-52ecebbc1ac0,65877248-aab7-5dba-8334-f20bf6c52b12
addtocart,1440176777439,96ed3dc4-dd4c-53a9-97f8-52ecebbc1ac0,65877248-aab7-5dba-8334-f20bf6c52b12
view,1438109925077,dd59f7cf-223a-5520-914f-191919531421,caf13408-a463-5fca-9ddd-9470c96435ae
addtocart,1438110027295,dd59f7cf-223a-5520-914f-191919531421,caf13408-a463-5fca-9ddd-9470c96435ae
view,1435774501264,12b780e0-ae17-5d1f-a4b0-b396797627f3,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1435774521770,12b780e0-ae17-5d1f-a4b0-b396797627f3,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1436461255709,b134c877-943f-54c3-965d-2eda41ee38a4,3d560e2c-cab7-5915-94f4-be7ec89b262a
addtocart,1436461113200,b134c877-943f-54c3-965d-2eda41ee38a4,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1436461089116,b134c877-943f-54c3-965d-2eda41ee38a4,3d560e2c-cab7-5915-94f4-be7ec89b262a
addtocart,1437523373384,f31e6663-17e1-5eee-a943-2f47db22671f,caf13408-a463-5fca-9ddd-9470c96435ae
view,1437523356094,f31e6663-17e1-5eee-a943-2f47db22671f,caf13408-a463-5fca-9ddd-9470c96435ae
addtocart,1437523360471,f31e6663-17e1-5eee-a943-2f47db22671f,caf13408-a463-5fca-9ddd-9470c96435ae
view,1437523372741,f31e6663-17e1-5eee-a943-2f47db22671f,caf13408-a463-5fca-9ddd-9470c96435ae
view,1439312653769,e2765f3c-5bbf-5024-bebd-73cbfad9e1b8,489a2507-945d-53fe-9e9e-9e810faa5b7c
view,1439312719623,e2765f3c-5bbf-5024-bebd-73cbfad9e1b8,489a2507-945d-53fe-9e9e-9e810faa5b7c
addtocart,1439312848689,e2765f3c-5bbf-5024-bebd-73cbfad9e1b8,489a2507-945d-53fe-9e9e-9e810faa5b7c
view,1432065889819,424f7b26-6d94-550c-80e9-d134bc8b4440,ab78fe55-13c2-5d72-bb25-df449b97ecf4
addtocart,1432066072206,424f7b26-6d94-550c-80e9-d134bc8b4440,ab78fe55-13c2-5d72-bb25-df449b97ecf4
view,1438277538605,424f7b26-6d94-550c-80e9-d134bc8b4440,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1438277973847,424f7b26-6d94-550c-80e9-d134bc8b4440,3d560e2c-cab7-5915-94f4-be7ec89b262a
addtocart,1438277205698,424f7b26-6d94-550c-80e9-d134bc8b4440,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1438277149058,424f7b26-6d94-550c-80e9-d134bc8b4440,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1438277337032,424f7b26-6d94-550c-80e9-d134bc8b4440,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1438287077501,424f7b26-6d94-550c-80e9-d134bc8b4440,3d560e2c-cab7-5915-94f4-be7ec89b262a
addtocart,1438285739609,424f7b26-6d94-550c-80e9-d134bc8b4440,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1438285231775,424f7b26-6d94-550c-80e9-d134bc8b4440,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1438285738588,424f7b26-6d94-550c-80e9-d134bc8b4440,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1438285360040,424f7b26-6d94-550c-80e9-d134bc8b4440,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1438357399949,424f7b26-6d94-550c-80e9-d134bc8b4440,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1435775175366,7801cb34-dfea-5f72-98eb-e78164b23a0e,ea1c3ab6-5379-58c9-839d-c40fdad97866
addtocart,1435775195168,7801cb34-dfea-5f72-98eb-e78164b23a0e,ea1c3ab6-5379-58c9-839d-c40fdad97866
addtocart,1436301927250,8d3128ad-caa8-5af6-bdf7-7296e07c2b1e,388b4936-5fe1-5e9c-8ccd-f79b86d8d57c
view,1436301891827,8d3128ad-caa8-5af6-bdf7-7296e07c2b1e,388b4936-5fe1-5e9c-8ccd-f79b86d8d57c
view,1439163363331,a9cf3f2b-b468-55d4-b1a9-c3777469b581,489a2507-945d-53fe-9e9e-9e810faa5b7c
view,1439153447058,a9cf3f2b-b468-55d4-b1a9-c3777469b581,489a2507-945d-53fe-9e9e-9e810faa5b7c
addtocart,1439163630259,a9cf3f2b-b468-55d4-b1a9-c3777469b581,489a2507-945d-53fe-9e9e-9e810faa5b7c
view,1439163629899,a9cf3f2b-b468-55d4-b1a9-c3777469b581,489a2507-945d-53fe-9e9e-9e810faa5b7c
view,1430843271070,dfd28577-8860-53c1-8297-4959251da283,601db0a0-7b77-5f72-b2a9-8e59ce42ac90
view,1431110051797,dfd28577-8860-53c1-8297-4959251da283,601db0a0-7b77-5f72-b2a9-8e59ce42ac90
view,1431710879248,dfd28577-8860-53c1-8297-4959251da283,601db0a0-7b77-5f72-b2a9-8e59ce42ac90
addtocart,1431711451609,dfd28577-8860-53c1-8297-4959251da283,601db0a0-7b77-5f72-b2a9-8e59ce42ac90
addtocart,1436996061949,dfd28577-8860-53c1-8297-4959251da283,388b4936-5fe1-5e9c-8ccd-f79b86d8d57c
view,1436996016261,dfd28577-8860-53c1-8297-4959251da283,388b4936-5fe1-5e9c-8ccd-f79b86d8d57c
view,1434753570025,dfd28577-8860-53c1-8297-4959251da283,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1435333996750,dfd28577-8860-53c1-8297-4959251da283,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1435334020803,dfd28577-8860-53c1-8297-4959251da283,3d560e2c-cab7-5915-94f4-be7ec89b262a
addtocart,1435519182135,dfd28577-8860-53c1-8297-4959251da283,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1435519114418,dfd28577-8860-53c1-8297-4959251da283,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1435595311760,dfd28577-8860-53c1-8297-4959251da283,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1435595236006,dfd28577-8860-53c1-8297-4959251da283,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1439133400178,dfd28577-8860-53c1-8297-4959251da283,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1439671772726,dfd28577-8860-53c1-8297-4959251da283,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1436800447790,dfd28577-8860-53c1-8297-4959251da283,3d560e2c-cab7-5915-94f4-be7ec89b262a
view,1440785238195,384d94e3-1ef2-5b37-82b9-c061f02d7544,22c5cf73-8a46-5106-8739-df70fba72a08
view,1440801629933,384d94e3-1ef2-5b37-82b9-c061f02d7544,22c5cf73-8a46-5106-8739-df70fba72a08
view,1440784608576,384d94e3-1ef2-5b37-82b9-c061f02d7544,22c5cf73-8a46-5106-8739-df70fba72a08
